_ds,row,sentence,word_count,char_count,comma_count,avg_word_len,has_I,has_we_our,modal_verb,opinion_verb,hedge,future_marker,conditional,subordinator,passive_voice,enumeration,pronoun_it_they,nominalization,question,imperative_start,fragment,proper_noun_density
K3,231,"Americans arc eating more fresh fruits and vegetables  than ever before, and our nation's health experts tell us we will live longer , better quality  lives  as a result.",29,170,2,4.655172413793103,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
K3,232,Our  environment  is also changing.,5,35,0,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
K3,233,"We are finding "" new' ' exotic bugs such as cyclospora and E. coli 0 157: H7 on our food that once were not there .",26,115,0,3.0384615384615383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,236,"A.  No, our actions are part of a continuing effort that has seen real accomplishment every year:",17,97,1,4.529411764705882,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
K3,237,"*   October, 1997 .",4,19,1,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,238,President announces new initiative to enhance fDA  oversight over imported foods and to develop guidance on good agricultural and manufacturing practices for fruits and vegetables ;,26,181,0,5.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,241,"â€¢ January , 1997 .",5,20,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
K3,242,"Administration announces comprehensive new initiative to improve the safety of nation ' s food supply detailing a $43 million food safety program, including measures to improve surveillance, outbreak response, education, and research.",32,234,4,6.0625,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,243,"""'  August, 1996 .",4,18,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,244,President signs Safe Drinking Water Act of 1996.,8,48,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
K3,245,"The law requires drinking water systems to protect against dangerous contaminants like cryptosporidium , and gives people the right to know about contaminants in their tap water .",28,179,1,5.357142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,246,"â€¢ August, 1996.",3,17,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,247,"President signs Food Quality Protection Act of 19 96, which streamlines regulation of pesticides by FDA and EPA and puts important new public-health protections in place, especially for children.",29,195,2,5.482758620689655,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.13793103448275862
K3,248,"""'  July,  1996.",3,16,1,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,249,President  Clinton  announces  new  regulations  that  modernize  the nation ' s meat and poultry  inspection  system  for the first time  in 90 years.,23,151,0,4.956521739130435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.043478260869565216
K3,250,New standards  help prevent E.coli bacteria contamination in meat.,9,66,0,6.111111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,251,"â€¢ December, 1995.",3,19,1,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,252,Administration issues new rules to ensure seafood safety.,8,57,0,6.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,253,Utilizes HACCP regulatory programs to require food industries to design and implement preventive measures and increase the industries ' responsibility for and control of their safety assurance actions.,28,201,0,6.142857142857143,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
K3,254,"""'  199 4.",3,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,255,"CDC embarks on strategic program to detect, prevent, and control emerging infectious disease threats, some of which are food borne, making significant progress toward this goal in each successive year .",31,202,4,5.387096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,256,â€¢ 1993 .,3,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,270,thanks.,1,7,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,287,Yes.,1,4,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,288,No problem.,2,11,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,292,The most immediate thing happening on this front is a petition pending at the FDA on using the technology on meat.,21,114,0,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,293,Friedman has said publicly that a decision is close.,9,52,0,4.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,294,You dropped me a note about whether the Doggett amendment passed.,11,65,0,4.909090909090909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091
K3,296,(It formalized the US position on tobacco exports-- prohibting promotion of tobacco overseas but allowing the government to fight discrimination specifically against US tobacco).,24,178,0,6.25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0
K3,301,Grade   Average Class Size,4,26,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75
K3,302,The articles on class size reduction have been copied and are on their way over.,15,80,0,4.333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
K3,304,"Please come to Maria's office at 9am or send your comments to us, should you wish to make additional comments.",20,110,1,4.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,305,Thank you.,2,10,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,306,Speaker Bustamante says that we will know in the next two weeks whether there is agreement on the Cal. bilingual  education legislation.,22,136,0,5.090909090909091,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.045454545454545456
K3,324,Alternates Thaddeus Garrett        Ken Blackwell Lynn Martin     Irwin Clark Steven and Abigail Thumstrun     Shelby Steele           Newt Gingrich John Dunne William Kristol Gary Bauer Glenn Loury Richard Rodriguez Robert Woodson Orlando Patterson Randall Kennedy,33,264,0,6.2727272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9393939393939394
K3,325,"FYI, the President sent a note to Bruce and Todd Stern about an article in last week's USA Today by Andrea Stone, which was critical of progress since the service summit.",31,170,2,4.387096774193548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1935483870967742
K3,327,"I am following up with Ann Lewis's office to get the piece to the reporter, but I thought you'd be interested that he made the connection.",26,138,1,4.1923076923076925,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.038461538461538464
K3,328,"The article refers to the race initiative by saying the President ""now devotes his bully pulpit to other concerns [than service], such as  race.""",24,145,1,4.791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
K3,330,It's a continuation of a previous meeting.,7,42,0,4.857142857142857,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
K3,331,Key topics will be needle exchange and upcoming report of President's Council on HIV/AIDS.,14,90,0,5.285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07142857142857142
K3,332,Here it is.,3,11,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
K3,333,"Also, Chuck did say that their document was intended for distribution.",11,70,1,5.2727272727272725,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.09090909090909091
K3,334,I told him what we agreed  I would.,8,35,0,3.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,336,"Also, FYI, Gene is meeting with Marian Wright Edelman tomorrow.",10,63,2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
K3,340,"Currently, the credit rate is phased down from 30% for taxpayers with adjusted gross income of $10,000 or less to 20% for taxpayers with AGI above $28,000.",27,155,3,3.962962962962963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,347,O'Hara informs me that CNN is running its food safety hour long  special this evening.,15,86,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,349,"Also, the NYTs series continues to grow and slide.",9,50,1,4.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
K3,352,"Sylvia Mathew's Office has asked that we submit the names on the ""Conservative List"" for the Race Mtg by 5pm today.",21,115,0,4.285714285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
K3,353,Please send your final comments (or questions) to me as soon as possible-Â­ and we apologize for the short notice .,21,115,0,4.238095238095238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,354,"Elena, Do we have an Education directive yet?",8,45,1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25
K3,355,The final town hall meeting before Thanksgiving is tomorrow at 11am.,11,68,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091
K3,357,"I have sked Mike this morning, but I haven't heard back yet.",12,60,1,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333
K3,362,Attached is a copy of the conservative list that I sent you all on November 20th.,16,81,0,3.9375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
K3,372,Thanks for your help.,4,21,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,373,"The Administration Announces Actions Responding to President Clinton's Advisory Committee on Human Radiation Experiments March 28, 1997",17,135,1,6.529411764705882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6470588235294118
K3,374,"Background In January, 1994 President Clinton established the Advisory Committee on Human Radiation Experiments (ACHRE) to examine reports that the government had supported unethical human radiation experiments and releases of radiation during the Cold War.",35,257,1,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2571428571428571
K3,376,"In October, 1995 ACHRE issued its report.",7,41,1,4.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,377,ACHRE found that the-government had conducted several thousand human radiation experiments from 1945 to 1975 and that the majority advanced biomedical research.,22,160,0,5.863636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,378,"The Committee found, however, that some were conducted unethically.",9,67,2,6.222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111
K3,379,"For example, scientists injected plutonium into 18 patients without their knowledge, and researchers conducted experiments on indigent patients and children.",20,157,2,6.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,382,"Over the past year and a half, the Administration has acted to implement ACHRE's recommendations to improve openness in government, strengthen ethics in human subjects research, and compensate individuals for the government's mistakes.",33,235,3,5.96969696969697,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.030303030303030304
K3,383,"Today's Announcement     â€¢ The Administration released Building Public Trust, outlining its comprehensive response to the President's Advisory Committee on Human Radiation Experiments (ACHRE).",23,194,1,6.913043478260869,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.43478260869565216
K3,385,â€¢ The Departments of Energy and Justice announced that the government has settled compensation claims with families of all of the known individuals ACHRE recommended for compensation.,27,185,0,5.7407407407407405,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.14814814814814814
K3,387,The government has settled with all 16 families that came forward.,11,66,0,4.818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,388,"â€¢ President Clinton signed a memorandum to strengthen the rights and protections of people participating in secret, government-supported research.",19,148,1,6.526315789473684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10526315789473684
K3,396,The President also directed federal agencies to report annually on the number of classified human research projects and the number of subjects in each project.,25,159,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
K3,398,"today's directive initiates a formal, routine accounting of secret human studies.",11,81,1,6.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,399,â€¢ The Administration announced proposed amendments to the Radiation Exposure Compensation Act of 1990 to compensate hundreds of uranium miners who would not be compensated under current law.,28,192,0,5.607142857142857,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.21428571428571427
K3,400,ACHRE found that some deserving miners do not qualify for compensation under the Act.,14,85,0,5.071428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,403,Previous and On-going Actions Described in Building Public Trust Include:,10,73,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
K3,404,Actions to Improve Openness in Government.,6,42,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333
K3,405,"â€¢ ACHRE transferred more than 4,000 cubic feet of documents to the National Archives.",14,87,1,4.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142
K3,406,"The Administration has made 300,000 fully searchable pages of documents available on the Internet, and will add an additional 200,000 pages shortly.",22,148,3,5.045454545454546,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.045454545454545456
K3,407,The Departments of Energy and Defense have published document search guides.,11,76,0,5.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727
K3,408,"â€¢ The President signed Executive Order 12958 directing Federal agencies to review and declassify thousands of documents, including documents on radiation experiments.",22,168,1,6.2272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727272727272727
K3,410,"â€¢ President Clinton established the National Bioethics Advisory Commission (NBAC) to examine bioethical issues, including human research issues.",18,146,1,6.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
K3,412,"â€¢ In October, 1995 President Clinton directed agencies to develop plans to improve their oversight of ethics rules.",18,117,1,5.055555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666
K3,413,"The agencies have completed their review and upgraded protections, and NBAC will review agency procedures in the coming months.",19,127,1,5.631578947368421,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
K3,414,"â€¢ Agencies have undertaken nationwide education efforts to raise the profile of ethical considerations, and are funding research to improve our understanding of informed consent.",25,180,1,6.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
K3,415,Actions to Right Past Wrongs.,5,29,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
K3,416,"â€¢ In October, 1995 President Clinton apologized to subjects of radiation experiments and their families on behalf of an earlier generation of American leadersand citizens;",25,173,1,5.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.16
K3,417,former Energy Secretary O'Leary made apologies in certain individual cases.,10,75,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
K3,430,"In January 1994, after accounts of Cold War-era experiments involving the effects of radiation on humans came to light, I established an independent Advisory Committee on Human Radiation Experiments to investigate these reports.",33,228,2,5.696969696969697,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21212121212121213
K3,432,"After taking extensive testimony and conducting numerous public hearings, the Advisory Committee issued its report in October, 1995.",18,132,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
K3,436,This document -- my Administration's response to the Advisory Committee's report -- is a milestone in meeting that commitment.,19,126,0,5.315789473684211,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.05263157894736842
K3,437,We have actively worked to respond to the important recommendations made by the  Advisory Committee through a special interagency working group.,21,144,0,5.809523809523809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523
K3,438,"This group includes representatives from the Executive Office of the President, the Departments of Energy, Defense, Health and Human Services, Justice, Veterans Affairs, the National Aeronautics and Space Administration, and the Central Intelligence Agency.",34,257,7,6.352941176470588,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.3235294117647059
K3,439,The Environmental Protection Agency has also joined the effort.,9,63,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333
K3,441,My Administration has made significant achievements in opening government and making information more easily available to the citizens to whom it belongs.,22,154,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.045454545454545456
K3,443,"Finally, the Federal government is providing redress to those who have suffered from radiation experiments, as recommended by the Advisory Committee.",21,149,2,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09523809523809523
K3,448,"President Clinton took steps today to protect those who participate in secret, government-sponsored experiments from mistreatment and assure they are fully informed of the risks.",25,178,1,6.04,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0.04
K3,449,"The administration also said it has settled the last of a number of claims, totalling $6.5 million, from families of civilians who were injected with plutonium or uranium as part of secret experiments in the 1940s.",36,214,2,4.666666666666667,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0
K3,452,He said up to 600 additional miners would be compensated at a cost of about $ 50 million.,18,89,0,3.611111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,455,"The White House said today that Clinton had signed a memorandum strengthening the rights and protections afforded individuals who agree to be subjects of secret, government-supported research.",27,192,1,6.037037037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1111111111111111
K3,456,The White House said a review by an interagency task force uncovered no government-supported classified human research at this time.,20,132,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1
K3,458,"Meanwhile, the White House said it had settled claims with four additional families of 1B individuals who were given plutonium injections as part of 1940s experiments.",26,167,1,5.1923076923076925,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.07692307692307693
