<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|Therefore, it is critically important that we have Administration-wide agreement and understanding on how we will announce our position on outstanding provider taxes and on how we will subsequently negotiate with affected states.|||0.997809947|0.94073045
D0|This memo provides you with background information to help prepare you for the Monday briefing.|||0.793101668|0.74889916
|||||
D0|BACKGROUND Financing scheme.|||0.928803325|0.9691413
D0|During the late 1980s, many states established financing schemes that had the effect of increasing their Federal Medicaid funds without using additional state resources.|||0.721675456|4.05E-08
D0|"Typically, states would raise funds from health care providers (through provider taxes or ""donations""), then pay back those providers through increased Medicaid payments."|||-0.997499287|2.13E-07
D0|Since the Federal government pays at least half of Medicaid payments, the provider taxes or donations would be repaid in large part by Federal matching payments.|||-0.985143721|0.24291323
D0|Using this mechanism, the state was left with a net gain because it only had to repay part of the provider tax or donation it originally received.|||-0.837173998|0.7114066
D0|This led to an unprecedented drain on the Federal Treasury - the major reason why Federal Medicaid costs more than doubled between 1988 and 1992.|||-0.997206151|0.99605536
|||||
D0|The law and regulatory interpretation of the law.|||0.997682571|0.16838835
D0|Because provider taxes and donations were effectively siphoning off potentially billions of dollars from the Federal Treasury, the Congress limited states' use of these schemes in a bill enacted by President Bush in 1991.|||-0.995463073|0.07765935
D0|It is important to note that the subsequent regulatory interpretation of these limits -- the very regulations that we are now planning to enforce -- was negotiated with the states and the National Governors' Association in 1993.|||0.933053255|0.9947878
|||||
D0|States' continued reliance on impermissible provider taxes and our enforcement record.|||-0.99621129|0.3239887
D0|Despite the new law and the regulations, many states continued to use provider taxes that at least appeared to be out of compliance.|||-0.991106451|0.006458292
D0|To date, these possibly impermissible taxes total an estimated $2 to 4 billion and, in the future, will cost billions more.|||-0.989228725|0.9455457
D0|"In response, HCFA issued letters and discussed its concerns about certain taxes with states, but -- for a variety of reasons -- never took any final action (called a ""disallowance"")."|||-0.998898506|0.9391428
D0|Unfortunately, this has meant that a number of states have continued using these taxes, believing that HCFA might never enforce the law, or that if they did, they could seek recourse through the White House or the Congress.|||-0.998333156|0.29629204
D0|(In fact, since we do not have a good track record on enforcement, budget examiners at CBO and in the Administration have already written off Federal revenue raised through these provider taxes;|||-0.999305844|0.93820286
D0|" this is important to know since it means we could waive past ""abuses"" retrospectively and it might not be scored as a cost.)"|||0.987882614|0.97191286
|||||
D0|The New York provision in the balanced budget.|||0.994090617|0.9921638
D0|To ensure that New York would never be vulnerable to Medicaid provider tax enforcement actions, Senator Moynihan and Senator D' Amato successfully added a provision to the Balanced Budget Act to exempt all of its provider taxes (it has dozens), both retrospectively and prospectively, from disallowances.|||0.978643715|0.29677233
D0|Both in writing and orally we repeatedly objected to this provision.|||-0.974136055|0.99026847
D0|Moreover, we provided alternative statutory language that would have addressed about two-thirds (over $ I billion worth) of the problem.|||-0.992608488|0.99995625
D0|As you know, however, the Senators (through their staff) rejected our offer and insisted on their original provisions.|||-0.655545413|0.15151557
|||||
D0|Line-item veto and New York's reaction.|||-0.98314935|0.9974583
D0|In announcing the line-item veto on August 11, we raised concerns about the cost and ramifications of singling out as permissible one state's provider taxes.|||-0.980027497|0.9996482
D0|Although our actions were generally viewed as responsible and defensible by those who know the program and/or who are budget experts, the same clearly cannot be said of New York's political establishment.|||-0.639918745|0.89222544
D0|The Governor's office, the New York Congressional delegation, the Mayor, providers and unions reacted strongly and negatively to the veto.|||-0.965475917|0.004537094
D0|Among a host of complaints, they charged that they were singled out and were never made aware that this provision could be subject to the line item veto.|||-0.998234272|0.9989089
D0|Most recently they have criticized us for our delay in getting back to them and our willingness to support fixes for the other two vetoed provisions without addressing their problem.|||-0.969685972|0.120111
|||||
D1|Review of provider taxes in New York and other states.|||0.732165456|0.001861982
D1|In August, we began a review of the options to address provider taxes in New York and other states.|1||-0.806197524|2.40E-05
D1|At the time, we well knew that this action would force us to finally attempt to move to enforce laws against provider taxes in all 36 states that may be out of compliance.|1||-0.973609328|0.12968099
D1|We also knew that we had to take this position to support our justification for the line-item veto that no individual state be singled out for special treatment.|1||-0.824106872|0.99946123
|||||
D1|Wednesday's actions.|||-0.938465834|0.89622676
D1|We believe that our discussion with New York next Wednesday about their provider tax status necessitates that we concurrently release similar information to every other potentially affected state.|1||-0.998107791|0.3047774
D1|Three types of actions resulting from this comprehensive review will be announced.|1||0.976286292|0.76121414
D1|First, HCFA will clarify its interpretation of the law and correct the regulation affecting one of the largest New York provider taxes.|1||0.858557403|0.21415475
D1|These policy  clarifications will provide relief to JO states, the largest amount (over $1 billion) going to New York.|1||0.600887716|0.22475481
|||||
D1|Second, HCFA will issue letters to 9 other states notifying them that one or several of their taxes may be impermissible.|1||-0.998984277|0.001456184
D1|Two more states, New York and Louisiana, will also receive this news, but it will be in a letter that also provides some good news about other provider taxes in their states.|1||-0.955685973|0.020676713
D1|HCFA will immediately contact these states to begin discussions.|1||-0.692069411|0.003692306
D1|The letters do not contain final decisions nor are they legally binding, however, they tell these states that, without further information, HCFA could conduct an audit.|1||-0.992216349|0.97148055
|||||
D1|Third, HCFA will ask another 17 states for more information on one or more of their provider taxes, to assess if they are permissible.|1||-0.999610245|0.009689364
D1|(Nine other states who are in one of the top two categories will get similar requests.)|1||-0.947169006|0.001155618
D1|For these states, we simply do not have sufficient information to determine the legality of at least some of their taxes.|||-0.999854088|0.88977206
D1|As we discuss this issue with these states, however, we will also make certain they are aware that they may be eligible for waivers that make their taxes permissible and/or that the provision of additional information may well clarify the legality of their taxes.|1||0.896139622|0.9799595
D1|[NOTE: All states affected are listed in the attached document; dollar amounts are not listed because we will not know them until/unless the states are audited.]|||-0.999313116|0.9996847
|||||
D1|Discussions and negotiations.|||0.984167278|0.002180724
D1|The follow up to these letters will be, we hope, immediate discussions between HCFA and the states.|1||0.747932494|0.03847503
D1|Our primary goal is to protect the Federal Treasury prospectively.|1||0.884577096|0.8882552
D1|We may have to trade getting only a fraction of the retrospective disallowed taxes in return for expeditious agreements to prevent future use of impermissible taxes.|1||-0.530817091|0.9999733
D1|However, the Department of Justice, which must approve all settlements, has not yet decided how it will evaluate these settlements.|1||-0.974832237|0.13940753
D1|This information is crucial to HCFA's ability to negotiate with states in good faith.|1||0.998893797|0.00311711
|||||
D1|Implications.|||0.734660149|0.5152948
D1|Very few of the states who receive notices will be pleased.|1||0.687787294|0.941803
D1|For example, although HCFA is relieving approximately two-thirds of New York's past impermissible tax claims (worth over $1 billion), there is still at least $500 million in taxes that HCFA probably cannot consider legal.|1||-0.992421091|0.9999292
