<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D1|2. There are approximately 7,250 eighth-graders in a typical congressional district.|||0.822083652|0.9981183
D1|This number will not change drastically in the next five years.|||0.974151433|0.1642237
|||||
D1|If the increase in current usage rates of the past five years among 8th-graders is unchecked, by 2001, 22.8% of eight-graders will be using illegal drugs.|||-0.996539712|0.47005525
D1|That means 1,653 8th-graders in a typical congressional district would be using illegal drugs.|||-0.999638915|0.7103905
|||||
D1|3. This $175 million media campaign, in conjunction with other ongoing drug prevention efforts, will result in a fifteen percent reduction in drug usage rates among our youth.|||0.959678233|0.000268277
|||||
D1|The annual investment, per child, of this campaign is just $2.57.|||-0.999028563|0.6864817
|||||
D0|POTENTIAL BENEFITS.|||0.99478662|0.88408625
|||||
D1|1. If the media campaign is fully funded, 551 fewer 8th-graders will be using drugs in each congressional district in 2001.|||-0.997080863|0.9750371
|||||
D1|2. This reduction in use translates into dramatic savings.|||0.998826087|0.9979767
|||||
D1|â—¦ Columbia University's Center on Addiction and Substance Abuse estimates that children who smoke marijuana are eighty-five times more likely to use cocaine.|||-0.996800065|0.029015686
|||||
D1|A recent study suggests that the saving a high-risk youth (i.e. a current illegal drug user) might prevent costs to society of between $1.5 - $2 million -- the estimated damage caused by a typical addict over a life-time of drug use.|||0.919095337|5.41E-05
|||||
D1|If this Campaign deters just one 8th-grader in each congressional district from beginning the descent toward addiction, the campaign will have achieved a three-fold return on a modest investment.|||-0.933158219|0.9976566
|||||
D1|â€¢ The challenge: To reverse the current sharp rise in illegal drug use by young Americans.|||0.999046862|0.016347373
|||||
D1|â€¢ The Problem:|||-0.996229112|0.56552404
|||||
D1|â—¦ Drug use has been increasing among our youth over the past five years, tripling among eighth graders.|||-0.998573065|0.17913282
|||||
D1|This upsurge in drug usage rates was preceded by changing attitudes towards drugs.|||-0.903083861|0.018146427
D1|Young Americans became more tolerant of illegal drug use and less worried about the consequences.|||-0.51152575|0.003311252
|||||
D1|â—¦ Anti-drug messages have declined markedly since 1989, even while messages normalizing illegal drug use have proliferated in popular music, TV, film, Internet, fashion, humor, and other forms of mass communications.|||-0.999672413|0.8793467
|||||
D1|â€¢ The rationale for a funded anti-drug media campaign.|||0.971642017|0.98943883
|||||
D1|â—¦ Targeted, mass media advertising works.|||-0.991860569|0.7955848
D1|It sells products and ideas from cereals to seat belt use.|||0.968531251|0.022360345
|||||
D1|â—¦ Public Service Announcements (PSAs) by themselves are insufficient.|||-0.999206245|0.004102191
D1|They do not reach the right audiences with the required frequency because they air sporadically and in the wrong time spots.|||-0.999758422|0.92627895
|||||
D1|â—¦ Children spend mor time watching TV than in school.|||-0.998986065|0.015633507
D1|Other media outlets (i.e. radio, cinema, computer software, the Internet, newspapers, and magazines) are also vehicles to reach young Americans and their parents.|||0.938438416|2.70E-09
|||||
D1|â€¢ Why $175 million?|||-0.903198242|0.9426554
|||||
D1|The cost of effectiveness -- reaching 90% of all 9 - 17 year olds at least four times a week.|||-0.623930931|0.9984511
|||||
D1|In line with per capita costs (< $1) of publicly-funded CA & MA anti-smoking campaigns.|||0.942090571|0.000243189
|||||
D1|"        â—¦ Represents ""seed money."""|||-0.99171865|0.053548675
D1|Crucial component of the campaign is matching contributions from corporate partners.|||0.990252852|0.7727598
|||||
D1|"For FY 98, McCaffrey has requested iet $175 million for a ""national media campaign targeting illegal drug consumption by youth."|||-0.998376727|0.001760101
D1|"This initiative would rely on high-impact, anti-drug television advertisements aired during prime-time to educate and inform the public on the dangers of illegal drug use."""|||-0.998700619|0.075533256
|||||
D1|This is the  totality  of information that McCaffrey  now  has on  this initiative.|1||0.887961984|0.86004674
D1|"He has had several conversations with Jim Burke, with the Partnership for  Drug-Free  America  (the folks  who did ""this is your brain, this is your brain on drugs"") about getting industry to match every dollar that  we provide "|1||0.834138989|8.14E-06
D1|$350 million for a national media campaign is not bad.|1||0.9319368|0.6935263
|||||
D1|McCaffrey's conversations w/ Burke are probably a reflection of something the POTUS said in a meeting.|1||-0.550731957|0.48602393
D1|On December 12,  1996, the President  had his  Drug Council Meeting  -- which is effectively  a Cabinet  Meeting focused on drugs.|1||-0.982820034|5.57E-05
D1|During the closed meeting, McCaffrey mentioned the ad campaign  and both POTUS and VPOTUS were extremely interested.|1||0.923861802|0.001416696
D1|POTUS  wanted to write a letter to the networks pointing out how few anti-drug PSAs there are on TV these days|1||-0.99440372|0.9081237
D1|I think there is a 30% drop since 1990, andthen challenging them to match our funding for a media campaign.|1||-0.999490738|0.9681723
D1|Gore was  going to talk to Reed Hundt.|||-0.996169627|0.95932144
D1|I sent Rahm a memo about this back then.|||-0.99940443|0.008232757
|||||
D1|Mentioning the National Media Campaign for drug-free youth would be good SOTU material -Â­ which I assume is why you were asking -- especially if he was challenging the TV industry/media to match the contribution -- - shame them and then challenge them|1||-0.99976629|0.99894327
D1|(I bet we could get a read from Jim Burke beforehand whether this would be a challenge that could be met before POTUS did it).|1||-0.947211027|0.8431177
|||||
D1|Let me know when you want to talk about Bratton.|1||-0.726598322|0.8987155
|||||
D1|Bruce, Elena, Rahm: After reviewing the draft Meth and drug testing, here are my reactions:|1||0.948524117|0.017386315
|||||
D1|1. Meth report shows our strategy is working.|||0.998450756|0.12780099
D1|Substantive and newsworthy items include: (1) preliminary '96 data show that  meth use is down from 52 percent  in  most  cities;|||0.828858078|0.12641375
D1|(2) clandestine lab seizures have increased 170% (from 326 in '95 to 879 in '96), and '97 seizures are escalating;|||-0.809369266|1.93E-06
D1|(3) increased meth penalties recently released by Sentencing Commission and will take effect on 11/1/97;|||0.739360332|0.000423846
D1|and (4) good, recent anecdotes on successful prosecutions -- including life for meth dealers -- and lab seizures.|||0.994489789|0.00296514
|||||
D1|The report also discusses state and local cooperation, law enforcement training, treatment, meth awareness campaign, improved efforts from Mexico (1 ton of precursor chemicals seized last year), and precursor chemicals.|||0.960160911|1.35E-08
|||||
D1|2. Update on Operation Drug TEST not ready.|||-0.999159336|0.00012519
D1|The report on drug testing still needs considerable work.|||-0.971586645|0.0429957
D1|Problems include: (1) more than a year later, not all 25 cities have program running (only 19);|1||-0.999136388|0.000246586
D1|(2) no numbers/impact to report (3) mostly a re-hash of original EO and proposed guidelines -Â­ essentially anecdotes;|1||-0.999900222|0.9544464
D1|and (4) does not address issue of  treatment -- to what extent are we treating offenders that test positive?|1||-0.806937337|0.15085189
|||||
D1|Rec: Play up the meth report and Treasury's GTO; hold the drug testing report.|1||0.950474143|0.054848716
D1|Also, get with DOJ on improving the criminal justice drug testing/treatment report.|1||0.955765963|0.001134199
D1|It's too important an anti-drug and crime initiative to get such short shrift.|1||-0.99990201|0.99997544
D1|Here are some initial thoughts on improving the report:|1||-0.631796539|0.036248878
D1|(1) Focus on cost-benefit of testing/treatment, along the lines of new RAND report;|1||0.990196347|0.000538152
D1|"(2) broaden to include state and local efforts, like crime bill-funded ""drug courts""; "|1||-0.766636908|2.28E-05
D1|and (3) included new actions with reports -- Drug Testing Czar (in Dennis memo)?|1||-0.998521626|1.01E-05
D1|Directive/guidelines for states to adopt comprehensive testing/treatment?|1||-0.827984452|0.40094945
D1|Push for testing/treatment dollars in juvie bill?|1||-0.99430722|0.10495888
D1|Release of drug court funds?|1||-0.972033679|0.061899483
D1|I follow-up on these and check DB's files for more.|||0.966782212|0.51119703
D1|I know he was talking to Mark Kleiman about some ideas.|||-0.718407333|0.7403228
|||||
D0|Methamphetamine Report|||-0.978236496|0.08698268
|||||
D0|Q. What does today's report say?|||-0.933768272|0.8805378
|||||
D0|A.      Today's report provides an update of the Administration's National Methamphetamine Strategy and make two key findings: (1) that methamphetamine use is down in 8 key cities;|||0.859659195|8.57E-05
D0|and (2) that clandestine lab seizures by the Drug Enforcement Agency (DEA) are up 170% in 1996.|||-0.96996665|1.37E-09
D0|The Justice Department  report  cites 1996 data  which shows that in eight western cities --Dallas, Denver, Los Angeles, Omaha, Phoenix, Portland, San Diego, and San Jose-- methamphetamine use declined between 7 and 52% from 1995 levels.|||-0.99964571|8.20E-09
|||||
D0|Moreover, the report shows that our strategy is being aggresÂ·sively implemented and showing results.|||-0.958322585|0.99692184
D0|We've worked with Congress to strengthen penalties for meth trafficking and established new controls over precursor chemicals used to manufacture meth.|||0.982018828|4.32E-06
